GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300264,1610612746,LAC,LA,202331,Paul George,Paul,F,,39.000000:52,7.0,18.0,0.389,4.0,9.0,0.444,1.0,2.0,0.5,0.0,3.0,3.0,7.0,0.0,0.0,1.0,1.0,19.0,14.0
0022300264,1610612746,LAC,LA,202695,Kawhi Leonard,Kawhi,F,,36.000000:46,14.0,18.0,0.778,2.0,3.0,0.667,4.0,6.0,0.667,0.0,9.0,9.0,3.0,1.0,2.0,0.0,2.0,34.0,20.0
0022300264,1610612746,LAC,LA,1627826,Ivica Zubac,Ivica,C,,30.000000:26,7.0,12.0,0.583,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,3.0,0.0,3.0,0.0,1.0,14.0,23.0
0022300264,1610612746,LAC,LA,1629611,Terance Mann,Terance,G,,31.000000:19,8.0,12.0,0.667,1.0,3.0,0.333,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,18.0,12.0
0022300264,1610612746,LAC,LA,201935,James Harden,James,G,,38.000000:37,8.0,14.0,0.571,5.0,8.0,0.625,5.0,5.0,1.0,1.0,2.0,3.0,6.0,5.0,0.0,2.0,4.0,26.0,19.0
0022300264,1610612746,LAC,LA,201566,Russell Westbrook,Russell,,,19.000000:10,2.0,6.0,0.333,0.0,1.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,8.0,1.0,0.0,1.0,2.0,9.0,-3.0
0022300264,1610612746,LAC,LA,1626181,Norman Powell,Norman,,,13.000000:06,1.0,6.0,0.167,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
0022300264,1610612746,LAC,LA,1628464,Daniel Theis,Daniel,,,17.000000:15,2.0,5.0,0.4,0.0,0.0,0.0,1.0,2.0,0.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,-12.0
0022300264,1610612746,LAC,LA,1641738,Kobe Brown,Kobe,,,10.000000:53,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,-3.0
0022300264,1610612746,LAC,LA,1629599,Amir Coffey,Amir,,,1.000000:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022300264,1610612746,LAC,LA,1630538,Bones Hyland,Bones,,,1.000000:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0022300264,1610612746,LAC,LA,200782,P.J. Tucker,P.J.,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300264,1610612758,SAC,Sacramento,1628989,Kevin Huerter,Kevin,F,,25.000000:47,3.0,7.0,0.429,1.0,5.0,0.2,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,2.0,3.0,7.0,3.0
0022300264,1610612758,SAC,Sacramento,203084,Harrison Barnes,Harrison,F,,34.000000:06,3.0,7.0,0.429,1.0,3.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,3.0,9.0,-9.0
0022300264,1610612758,SAC,Sacramento,1627734,Domantas Sabonis,Domantas,C,,30.000000:33,3.0,12.0,0.25,2.0,3.0,0.667,3.0,4.0,0.75,1.0,4.0,5.0,3.0,0.0,0.0,1.0,3.0,11.0,-19.0
0022300264,1610612758,SAC,Sacramento,1630537,Chris Duarte,Chris,G,,13.000000:26,3.0,6.0,0.5,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,-8.0
0022300264,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,37.000000:43,14.0,23.0,0.609,3.0,8.0,0.375,9.0,10.0,0.9,1.0,4.0,5.0,3.0,0.0,1.0,4.0,3.0,40.0,-17.0
0022300264,1610612758,SAC,Sacramento,1628370,Malik Monk,Malik,,,27.000000:37,3.0,8.0,0.375,2.0,5.0,0.4,7.0,7.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,15.0,-8.0
0022300264,1610612758,SAC,Sacramento,1630558,Davion Mitchell,Davion,,,13.000000:22,3.0,7.0,0.429,1.0,5.0,0.2,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,9.0,-5.0
0022300264,1610612758,SAC,Sacramento,1626168,Trey Lyles,Trey,,,17.000000:35,1.0,5.0,0.2,0.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0
0022300264,1610612758,SAC,Sacramento,201580,JaVale McGee,JaVale,,,4.000000:58,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.0
0022300264,1610612758,SAC,Sacramento,1628426,Sasha Vezenkov,Sasha,,,24.000000:28,5.0,7.0,0.714,3.0,5.0,0.6,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,13.0,6.0
0022300264,1610612758,SAC,Sacramento,1630556,Kessler Edwards,Kessler,,,6.000000:31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0
0022300264,1610612758,SAC,Sacramento,1641732,Colby Jones,Colby,,,1.000000:18,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
0022300264,1610612758,SAC,Sacramento,1630259,Jordan Ford,Jordan,,,1.000000:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022300264,1610612758,SAC,Sacramento,1641771,Jalen Slawson,Jalen,,,1.000000:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022300264,1610612758,SAC,Sacramento,1631165,Keon Ellis,Keon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
